tname	annotation	tfgenename	tfcount	rgenename	rcount	nprttype
Gut	cardia (2)	BtbVII	31	AstA-R1	31	npr
Gut	cardia (2)	BtbVII	42	sNPF-R	42	npr
Gut	cardia (2)	Cf2	31	AstA-R1	31	npr
Gut	cardia (2)	Cf2	17	NPFR	17	npr
Gut	cardia (2)	Cf2	42	sNPF-R	42	npr
Gut	cardia (2)	CG10431	18	AstA-R1	18	npr
Gut	cardia (2)	CHES-1-like	60	AstA-R1	60	npr
Gut	cardia (2)	cnc	61	AstA-R1	61	npr
Gut	cardia (2)	cnc	34	NPFR	34	npr
Gut	cardia (2)	cnc	83	sNPF-R	83	npr
Gut	cardia (2)	Cnot4	31	AstA-R1	31	npr
Gut	cardia (2)	Cnot4	42	sNPF-R	42	npr
Gut	cardia (2)	crc	3	PK1-R	3	npr
Gut	cardia (2)	CrebA	17	NPFR	17	npr
Gut	cardia (2)	CrebA	42	sNPF-R	42	npr
Gut	cardia (2)	CrebB	61	AstA-R1	61	npr
Gut	cardia (2)	CrebB	34	NPFR	34	npr
Gut	cardia (2)	CrebB	83	sNPF-R	83	npr
Gut	cardia (2)	croc	1	FMRFaR	1	npr
Gut	cardia (2)	crp	1	AstA-R2	1	npr
Gut	cardia (2)	cwo	31	AstA-R1	31	npr
Gut	cardia (2)	cwo	42	sNPF-R	42	npr
Gut	cardia (2)	cyc	31	AstA-R1	31	npr
Gut	cardia (2)	Dif	1	AstA-R2	1	npr
Gut	cardia (2)	Dif	1	FMRFaR	1	npr
Gut	cardia (2)	Dif	17	NPFR	17	npr
Gut	cardia (2)	Dif	42	sNPF-R	42	npr
Gut	cardia (2)	Doc3	4	NPFR	4	npr
Gut	cardia (2)	Dp	31	AstA-R1	31	npr
Gut	cardia (2)	Dp	17	NPFR	17	npr
Gut	cardia (2)	Dp	42	sNPF-R	42	npr
Gut	cardia (2)	dpn	1	AstA-R1	1	npr
Gut	cardia (2)	E2f1	6	PK1-R	6	npr
Gut	cardia (2)	Eip74EF	6	PK1-R	6	npr
Gut	cardia (2)	ERR	34	NPFR	34	npr
Gut	cardia (2)	esg	31	AstA-R1	31	npr
Gut	cardia (2)	Ets21C	77	sNPF-R	77	npr
Gut	cardia (2)	fkh	58	AstA-R1	58	npr
Gut	cardia (2)	fkh	2	FMRFaR	2	npr
Gut	cardia (2)	foxo	61	AstA-R1	61	npr
Gut	cardia (2)	foxo	34	NPFR	34	npr
Gut	cardia (2)	foxo	84	sNPF-R	84	npr
Gut	cardia (2)	FoxP	1	AstA-R2	1	npr
Gut	cardia (2)	FoxP	1	FMRFaR	1	npr
Gut	cardia (2)	ftz-f1	6	PK1-R	6	npr
Gut	cardia (2)	GATAe	31	AstA-R1	31	npr
Gut	cardia (2)	GATAe	17	NPFR	17	npr
Gut	cardia (2)	GATAe	42	sNPF-R	42	npr
Gut	cardia (2)	grh	3	PK1-R	3	npr
Gut	cardia (2)	Hand	1	AstA-R2	1	npr
Gut	cardia (2)	HDAC1	10	NPFR	10	npr
Gut	cardia (2)	HGTX	83	sNPF-R	83	npr
Gut	cardia (2)	HLH4C	20	AstA-R1	20	npr
Gut	cardia (2)	HLH54F	39	sNPF-R	39	npr
Gut	cardia (2)	Hnf4	82	sNPF-R	82	npr
Gut	cardia (2)	Hr39	6	PK1-R	6	npr
Gut	cardia (2)	Hr4	22	AstA-R1	22	npr
Gut	cardia (2)	Hsf	35	AstA-R1	35	npr
Gut	cardia (2)	Hsf	20	NPFR	20	npr
Gut	cardia (2)	hth	2	AstA-R2	2	npr
Gut	cardia (2)	hth	2	FMRFaR	2	npr
Gut	cardia (2)	hth	34	NPFR	34	npr
Gut	cardia (2)	jigr1	18	AstA-R1	18	npr
Gut	cardia (2)	jim	61	AstA-R1	61	npr
Gut	cardia (2)	jim	80	sNPF-R	80	npr
Gut	cardia (2)	Jra	62	AstA-R1	62	npr
Gut	cardia (2)	Jra	33	NPFR	33	npr
Gut	cardia (2)	Jra	83	sNPF-R	83	npr
Gut	cardia (2)	kay	62	AstA-R1	62	npr
Gut	cardia (2)	kay	34	NPFR	34	npr
Gut	cardia (2)	kay	84	sNPF-R	84	npr
Gut	cardia (2)	klu	38	AstA-R1	38	npr
Gut	cardia (2)	Lim1	42	sNPF-R	42	npr
Gut	cardia (2)	Lim3	42	sNPF-R	42	npr
Gut	cardia (2)	lms	5	sNPF-R	5	npr
Gut	cardia (2)	luna	42	sNPF-R	42	npr
Gut	cardia (2)	maf-S	42	sNPF-R	42	npr
Gut	cardia (2)	Mef2	45	AstA-R1	45	npr
Gut	cardia (2)	Mef2	2	AstA-R2	2	npr
Gut	cardia (2)	Mef2	26	NPFR	26	npr
Gut	cardia (2)	Mef2	55	sNPF-R	55	npr
Gut	cardia (2)	Mitf	31	AstA-R1	31	npr
Gut	cardia (2)	mor	9	AstA-R1	9	npr
Gut	cardia (2)	Myc	33	AstA-R1	33	npr
Gut	cardia (2)	Myc	1	AstA-R2	1	npr
Gut	cardia (2)	Myc	44	sNPF-R	44	npr
Gut	cardia (2)	NfI	1	AstA-R2	1	npr
Gut	cardia (2)	onecut	31	AstA-R1	31	npr
Gut	cardia (2)	Pdp1	62	AstA-R1	62	npr
Gut	cardia (2)	Pdp1	34	NPFR	34	npr
Gut	cardia (2)	Pdp1	84	sNPF-R	84	npr
Gut	cardia (2)	peng	31	AstA-R1	31	npr
Gut	cardia (2)	peng	17	NPFR	17	npr
Gut	cardia (2)	pnt	62	AstA-R1	62	npr
Gut	cardia (2)	Ptx1	42	sNPF-R	42	npr
Gut	cardia (2)	Rbf	31	AstA-R1	31	npr
Gut	cardia (2)	Rbf	17	NPFR	17	npr
Gut	cardia (2)	Rel	45	AstA-R1	45	npr
Gut	cardia (2)	Rel	23	NPFR	23	npr
Gut	cardia (2)	Rel	55	sNPF-R	55	npr
Gut	cardia (2)	Rfx	1	FMRFaR	1	npr
Gut	cardia (2)	Rx	27	AstA-R1	27	npr
Gut	cardia (2)	sc	26	AstA-R1	26	npr
Gut	cardia (2)	slp1	1	FMRFaR	1	npr
Gut	cardia (2)	slp2	1	FMRFaR	1	npr
Gut	cardia (2)	sna	18	AstA-R1	18	npr
Gut	cardia (2)	sr	1	AstA-R2	1	npr
Gut	cardia (2)	sr	1	FMRFaR	1	npr
Gut	cardia (2)	tap	42	sNPF-R	42	npr
Gut	cardia (2)	Tet	31	AstA-R1	31	npr
Gut	cardia (2)	Tet	17	NPFR	17	npr
Gut	cardia (2)	Tet	42	sNPF-R	42	npr
Gut	cardia (2)	Trf2	31	AstA-R1	31	npr
Gut	cardia (2)	Trf2	42	sNPF-R	42	npr
Gut	cardia (2)	trx	31	AstA-R1	31	npr
Gut	cardia (2)	trx	42	sNPF-R	42	npr
Gut	cardia (2)	ttk	17	NPFR	17	npr
Gut	cardia (2)	usp	31	AstA-R1	31	npr
Gut	cardia (2)	vtd	17	NPFR	17	npr
Gut	cardia (2)	Xbp1	31	AstA-R1	31	npr
Gut	cardia (2)	Xbp1	17	NPFR	17	npr
Gut	cardia (2)	Xbp1	42	sNPF-R	42	npr
Gut	cardia (2)	zfh2	50	AstA-R1	50	npr
Gut	copper cell	Abd-B	1	sNPF-R	1	npr
Gut	copper cell	Abl	14	AstA-R1	14	npr
Gut	copper cell	ara	1	sNPF-R	1	npr
Gut	copper cell	Atf3	14	AstA-R1	14	npr
Gut	copper cell	Atf3	2	NPFR	2	npr
Gut	copper cell	Atf3	1	sNPF-R	1	npr
Gut	copper cell	bin	1	Pdfr	1	npr
Gut	copper cell	br	2	sNPF-R	2	npr
Gut	copper cell	BtbVII	14	AstA-R1	14	npr
Gut	copper cell	BtbVII	1	sNPF-R	1	npr
Gut	copper cell	Cf2	14	AstA-R1	14	npr
Gut	copper cell	Cf2	2	NPFR	2	npr
Gut	copper cell	Cf2	1	sNPF-R	1	npr
Gut	copper cell	CG10431	2	AstA-R1	2	npr
Gut	copper cell	CHES-1-like	17	AstA-R1	17	npr
Gut	copper cell	cnc	27	AstA-R1	27	npr
Gut	copper cell	cnc	4	NPFR	4	npr
Gut	copper cell	cnc	2	sNPF-R	2	npr
Gut	copper cell	Cnot4	14	AstA-R1	14	npr
Gut	copper cell	Cnot4	1	sNPF-R	1	npr
Gut	copper cell	CrebA	2	NPFR	2	npr
Gut	copper cell	CrebA	1	sNPF-R	1	npr
Gut	copper cell	CrebB	21	AstA-R1	21	npr
Gut	copper cell	CrebB	3	NPFR	3	npr
Gut	copper cell	CrebB	1	sNPF-R	1	npr
Gut	copper cell	crp	1	AstA-R2	1	npr
Gut	copper cell	cwo	14	AstA-R1	14	npr
Gut	copper cell	cwo	1	sNPF-R	1	npr
Gut	copper cell	cyc	14	AstA-R1	14	npr
Gut	copper cell	Dif	1	AstA-R2	1	npr
Gut	copper cell	Dif	2	NPFR	2	npr
Gut	copper cell	Dif	1	Pdfr	1	npr
Gut	copper cell	Dif	1	sNPF-R	1	npr
Gut	copper cell	Doc2	1	Pdfr	1	npr
Gut	copper cell	Dp	14	AstA-R1	14	npr
Gut	copper cell	Dp	2	NPFR	2	npr
Gut	copper cell	Dp	1	sNPF-R	1	npr
Gut	copper cell	ERR	2	NPFR	2	npr
Gut	copper cell	esg	14	AstA-R1	14	npr
Gut	copper cell	Ets21C	1	sNPF-R	1	npr
Gut	copper cell	fkh	19	AstA-R1	19	npr
Gut	copper cell	fkh	1	Pdfr	1	npr
Gut	copper cell	foxo	23	AstA-R1	23	npr
Gut	copper cell	foxo	3	NPFR	3	npr
Gut	copper cell	foxo	2	sNPF-R	2	npr
Gut	copper cell	FoxP	1	AstA-R2	1	npr
Gut	copper cell	FoxP	1	Pdfr	1	npr
Gut	copper cell	GATAe	14	AstA-R1	14	npr
Gut	copper cell	GATAe	2	NPFR	2	npr
Gut	copper cell	GATAe	1	sNPF-R	1	npr
Gut	copper cell	HDAC1	2	NPFR	2	npr
Gut	copper cell	HGTX	2	sNPF-R	2	npr
Gut	copper cell	HLH4C	13	AstA-R1	13	npr
Gut	copper cell	Hnf4	1	Pdfr	1	npr
Gut	copper cell	Hnf4	1	sNPF-R	1	npr
Gut	copper cell	hng1	1	Pdfr	1	npr
Gut	copper cell	Hr4	7	AstA-R1	7	npr
Gut	copper cell	Hsf	15	AstA-R1	15	npr
Gut	copper cell	Hsf	2	NPFR	2	npr
Gut	copper cell	hth	1	AstA-R2	1	npr
Gut	copper cell	hth	4	NPFR	4	npr
Gut	copper cell	hth	1	Pdfr	1	npr
Gut	copper cell	jigr1	2	AstA-R1	2	npr
Gut	copper cell	jim	26	AstA-R1	26	npr
Gut	copper cell	jim	1	sNPF-R	1	npr
Gut	copper cell	Jra	18	AstA-R1	18	npr
Gut	copper cell	Jra	4	NPFR	4	npr
Gut	copper cell	Jra	1	sNPF-R	1	npr
Gut	copper cell	kay	27	AstA-R1	27	npr
Gut	copper cell	kay	4	NPFR	4	npr
Gut	copper cell	kay	2	sNPF-R	2	npr
Gut	copper cell	klu	18	AstA-R1	18	npr
Gut	copper cell	Lim3	1	sNPF-R	1	npr
Gut	copper cell	luna	1	sNPF-R	1	npr
Gut	copper cell	maf-S	1	sNPF-R	1	npr
Gut	copper cell	Mef2	19	AstA-R1	19	npr
Gut	copper cell	Mef2	1	AstA-R2	1	npr
Gut	copper cell	Mef2	2	NPFR	2	npr
Gut	copper cell	Mef2	1	sNPF-R	1	npr
Gut	copper cell	Mitf	14	AstA-R1	14	npr
Gut	copper cell	mor	7	AstA-R1	7	npr
Gut	copper cell	Myc	14	AstA-R1	14	npr
Gut	copper cell	Myc	1	AstA-R2	1	npr
Gut	copper cell	Myc	1	Pdfr	1	npr
Gut	copper cell	Myc	1	sNPF-R	1	npr
Gut	copper cell	NfI	1	AstA-R2	1	npr
Gut	copper cell	NfI	1	Pdfr	1	npr
Gut	copper cell	onecut	14	AstA-R1	14	npr
Gut	copper cell	Pdp1	27	AstA-R1	27	npr
Gut	copper cell	Pdp1	3	NPFR	3	npr
Gut	copper cell	Pdp1	2	sNPF-R	2	npr
Gut	copper cell	peng	14	AstA-R1	14	npr
Gut	copper cell	peng	2	NPFR	2	npr
Gut	copper cell	pnt	25	AstA-R1	25	npr
Gut	copper cell	Ptx1	1	sNPF-R	1	npr
Gut	copper cell	Rbf	14	AstA-R1	14	npr
Gut	copper cell	Rbf	2	NPFR	2	npr
Gut	copper cell	Rel	17	AstA-R1	17	npr
Gut	copper cell	Rel	2	NPFR	2	npr
Gut	copper cell	Rel	1	sNPF-R	1	npr
Gut	copper cell	Rx	5	AstA-R1	5	npr
Gut	copper cell	sc	6	AstA-R1	6	npr
Gut	copper cell	sna	2	AstA-R1	2	npr
Gut	copper cell	sr	1	AstA-R2	1	npr
Gut	copper cell	sr	1	Pdfr	1	npr
Gut	copper cell	sv	1	Pdfr	1	npr
Gut	copper cell	tap	1	sNPF-R	1	npr
Gut	copper cell	Tet	14	AstA-R1	14	npr
Gut	copper cell	Tet	2	NPFR	2	npr
Gut	copper cell	Tet	1	sNPF-R	1	npr
Gut	copper cell	Trf2	14	AstA-R1	14	npr
Gut	copper cell	Trf2	1	Pdfr	1	npr
Gut	copper cell	Trf2	1	sNPF-R	1	npr
Gut	copper cell	trx	14	AstA-R1	14	npr
Gut	copper cell	trx	1	sNPF-R	1	npr
Gut	copper cell	ttk	2	NPFR	2	npr
Gut	copper cell	usp	14	AstA-R1	14	npr
Gut	copper cell	vtd	2	NPFR	2	npr
Gut	copper cell	Xbp1	14	AstA-R1	14	npr
Gut	copper cell	Xbp1	2	NPFR	2	npr
Gut	copper cell	Xbp1	1	sNPF-R	1	npr
Gut	copper cell	zfh2	21	AstA-R1	21	npr
Gut	crop	abd-A	5	AstA-R2	5	npr
Gut	crop	Abd-B	1	FMRFaR	1	npr
Gut	crop	Abd-B	13	sNPF-R	13	npr
Gut	crop	Abl	127	AstA-R1	127	npr
Gut	crop	acj6	2	AstA-R2	2	npr
Gut	crop	amos	1	FMRFaR	1	npr
Gut	crop	ara	13	sNPF-R	13	npr
Gut	crop	Atf3	127	AstA-R1	127	npr
Gut	crop	Atf3	4	NPFR	4	npr
Gut	crop	Atf3	13	sNPF-R	13	npr
Gut	crop	bin	5	AstA-R2	5	npr
Gut	crop	bin	1	AstC-R1	1	npr
Gut	crop	bin	1	FMRFaR	1	npr
Gut	crop	bin	27	Pdfr	27	npr
Gut	crop	br	26	sNPF-R	26	npr
Gut	crop	BtbVII	127	AstA-R1	127	npr
Gut	crop	BtbVII	13	sNPF-R	13	npr
Gut	crop	cad	1	TkR86C	1	npr
Gut	crop	Cf2	127	AstA-R1	127	npr
Gut	crop	Cf2	4	NPFR	4	npr
Gut	crop	Cf2	13	sNPF-R	13	npr
Gut	crop	CG10431	88	AstA-R1	88	npr
Gut	crop	CHES-1-like	252	AstA-R1	252	npr
Gut	crop	cnc	254	AstA-R1	254	npr
Gut	crop	cnc	2	AstC-R1	2	npr
Gut	crop	cnc	8	NPFR	8	npr
Gut	crop	cnc	26	sNPF-R	26	npr
Gut	crop	Cnot4	127	AstA-R1	127	npr
Gut	crop	Cnot4	13	sNPF-R	13	npr
Gut	crop	crc	863	PK1-R	863	npr
Gut	crop	CrebA	4	NPFR	4	npr
Gut	crop	CrebA	13	sNPF-R	13	npr
Gut	crop	CrebB	254	AstA-R1	254	npr
Gut	crop	CrebB	8	NPFR	8	npr
Gut	crop	CrebB	26	sNPF-R	26	npr
Gut	crop	croc	1	FMRFaR	1	npr
Gut	crop	crp	5	AstA-R2	5	npr
Gut	crop	cwo	127	AstA-R1	127	npr
Gut	crop	cwo	13	sNPF-R	13	npr
Gut	crop	cwo	1	TkR86C	1	npr
Gut	crop	cyc	127	AstA-R1	127	npr
Gut	crop	Dif	5	AstA-R2	5	npr
Gut	crop	Dif	1	FMRFaR	1	npr
Gut	crop	Dif	4	NPFR	4	npr
Gut	crop	Dif	27	Pdfr	27	npr
Gut	crop	Dif	13	sNPF-R	13	npr
Gut	crop	Doc2	27	Pdfr	27	npr
Gut	crop	Doc3	2	NPFR	2	npr
Gut	crop	Dp	127	AstA-R1	127	npr
Gut	crop	Dp	4	NPFR	4	npr
Gut	crop	Dp	13	sNPF-R	13	npr
Gut	crop	dpn	3	AstA-R1	3	npr
Gut	crop	E2f1	872	PK1-R	872	npr
Gut	crop	Eip74EF	870	PK1-R	870	npr
Gut	crop	ERR	8	NPFR	8	npr
Gut	crop	ERR	2	TkR86C	2	npr
Gut	crop	esg	127	AstA-R1	127	npr
Gut	crop	Ets21C	25	sNPF-R	25	npr
Gut	crop	fkh	254	AstA-R1	254	npr
Gut	crop	fkh	2	AstC-R1	2	npr
Gut	crop	fkh	2	FMRFaR	2	npr
Gut	crop	fkh	54	Pdfr	54	npr
Gut	crop	foxo	254	AstA-R1	254	npr
Gut	crop	foxo	8	NPFR	8	npr
Gut	crop	foxo	26	sNPF-R	26	npr
Gut	crop	FoxP	5	AstA-R2	5	npr
Gut	crop	FoxP	1	AstC-R1	1	npr
Gut	crop	FoxP	1	FMRFaR	1	npr
Gut	crop	FoxP	27	Pdfr	27	npr
Gut	crop	ftz-f1	859	PK1-R	859	npr
Gut	crop	GATAe	127	AstA-R1	127	npr
Gut	crop	GATAe	4	NPFR	4	npr
Gut	crop	GATAe	13	sNPF-R	13	npr
Gut	crop	grh	436	PK1-R	436	npr
Gut	crop	Hand	1	AstA-R2	1	npr
Gut	crop	HDAC1	3	NPFR	3	npr
Gut	crop	HGTX	26	sNPF-R	26	npr
Gut	crop	HLH4C	100	AstA-R1	100	npr
Gut	crop	HLH54F	13	sNPF-R	13	npr
Gut	crop	Hnf4	2	AstC-R1	2	npr
Gut	crop	Hnf4	53	Pdfr	53	npr
Gut	crop	Hnf4	26	sNPF-R	26	npr
Gut	crop	hng1	27	Pdfr	27	npr
Gut	crop	Hr39	872	PK1-R	872	npr
Gut	crop	Hr4	127	AstA-R1	127	npr
Gut	crop	Hsf	252	AstA-R1	252	npr
Gut	crop	Hsf	8	NPFR	8	npr
Gut	crop	hth	10	AstA-R2	10	npr
Gut	crop	hth	2	AstC-R1	2	npr
Gut	crop	hth	2	FMRFaR	2	npr
Gut	crop	hth	8	NPFR	8	npr
Gut	crop	hth	54	Pdfr	54	npr
Gut	crop	hth	2	TkR86C	2	npr
Gut	crop	jigr1	95	AstA-R1	95	npr
Gut	crop	jim	254	AstA-R1	254	npr
Gut	crop	jim	26	sNPF-R	26	npr
Gut	crop	Jra	254	AstA-R1	254	npr
Gut	crop	Jra	8	NPFR	8	npr
Gut	crop	Jra	26	sNPF-R	26	npr
Gut	crop	Jra	2	TkR86C	2	npr
Gut	crop	kay	254	AstA-R1	254	npr
Gut	crop	kay	8	NPFR	8	npr
Gut	crop	kay	26	sNPF-R	26	npr
Gut	crop	klu	254	AstA-R1	254	npr
Gut	crop	Lim1	13	sNPF-R	13	npr
Gut	crop	Lim3	13	sNPF-R	13	npr
Gut	crop	lms	1	sNPF-R	1	npr
Gut	crop	luna	13	sNPF-R	13	npr
Gut	crop	maf-S	13	sNPF-R	13	npr
Gut	crop	Mef2	254	AstA-R1	254	npr
Gut	crop	Mef2	10	AstA-R2	10	npr
Gut	crop	Mef2	8	NPFR	8	npr
Gut	crop	Mef2	26	sNPF-R	26	npr
Gut	crop	Mitf	127	AstA-R1	127	npr
Gut	crop	mor	28	AstA-R1	28	npr
Gut	crop	Myc	248	AstA-R1	248	npr
Gut	crop	Myc	9	AstA-R2	9	npr
Gut	crop	Myc	54	Pdfr	54	npr
Gut	crop	Myc	26	sNPF-R	26	npr
Gut	crop	NfI	5	AstA-R2	5	npr
Gut	crop	NfI	1	AstC-R1	1	npr
Gut	crop	NfI	27	Pdfr	27	npr
Gut	crop	onecut	127	AstA-R1	127	npr
Gut	crop	org-1	1	AstC-R1	1	npr
Gut	crop	Pdp1	254	AstA-R1	254	npr
Gut	crop	Pdp1	8	NPFR	8	npr
Gut	crop	Pdp1	26	sNPF-R	26	npr
Gut	crop	peng	127	AstA-R1	127	npr
Gut	crop	peng	4	NPFR	4	npr
Gut	crop	peng	1	TkR86C	1	npr
Gut	crop	pnt	254	AstA-R1	254	npr
Gut	crop	Ptx1	13	sNPF-R	13	npr
Gut	crop	Rbf	127	AstA-R1	127	npr
Gut	crop	Rbf	4	NPFR	4	npr
Gut	crop	Rel	248	AstA-R1	248	npr
Gut	crop	Rel	7	NPFR	7	npr
Gut	crop	Rel	24	sNPF-R	24	npr
Gut	crop	Rfx	1	FMRFaR	1	npr
Gut	crop	Rx	115	AstA-R1	115	npr
Gut	crop	sc	105	AstA-R1	105	npr
Gut	crop	slp1	1	AstC-R1	1	npr
Gut	crop	slp1	1	FMRFaR	1	npr
Gut	crop	slp2	1	AstC-R1	1	npr
Gut	crop	slp2	1	FMRFaR	1	npr
Gut	crop	sna	88	AstA-R1	88	npr
Gut	crop	sr	5	AstA-R2	5	npr
Gut	crop	sr	1	AstC-R1	1	npr
Gut	crop	sr	1	FMRFaR	1	npr
Gut	crop	sr	27	Pdfr	27	npr
Gut	crop	sv	26	Pdfr	26	npr
Gut	crop	tap	13	sNPF-R	13	npr
Gut	crop	Tet	127	AstA-R1	127	npr
Gut	crop	Tet	4	NPFR	4	npr
Gut	crop	Tet	13	sNPF-R	13	npr
Gut	crop	Trf2	127	AstA-R1	127	npr
Gut	crop	Trf2	27	Pdfr	27	npr
Gut	crop	Trf2	13	sNPF-R	13	npr
Gut	crop	Trf2	1	TkR86C	1	npr
Gut	crop	trx	127	AstA-R1	127	npr
Gut	crop	trx	13	sNPF-R	13	npr
Gut	crop	ttk	4	NPFR	4	npr
Gut	crop	usp	127	AstA-R1	127	npr
Gut	crop	vtd	4	NPFR	4	npr
Gut	crop	Xbp1	127	AstA-R1	127	npr
Gut	crop	Xbp1	4	NPFR	4	npr
Gut	crop	Xbp1	13	sNPF-R	13	npr
Gut	crop	Xrp1	1	AstC-R1	1	npr
Gut	crop	zfh2	254	AstA-R1	254	npr
Gut	enteroblast	Abd-B	1	FMRFaR	1	npr
Gut	enteroblast	Abl	73	AstA-R1	73	npr
Gut	enteroblast	amos	1	FMRFaR	1	npr
Gut	enteroblast	Atf3	73	AstA-R1	73	npr
Gut	enteroblast	bin	1	FMRFaR	1	npr
Gut	enteroblast	BtbVII	73	AstA-R1	73	npr
Gut	enteroblast	Cf2	73	AstA-R1	73	npr
Gut	enteroblast	CG10431	56	AstA-R1	56	npr
Gut	enteroblast	CHES-1-like	115	AstA-R1	115	npr
Gut	enteroblast	cnc	134	AstA-R1	134	npr
Gut	enteroblast	Cnot4	73	AstA-R1	73	npr
Gut	enteroblast	CrebB	129	AstA-R1	129	npr
Gut	enteroblast	cwo	73	AstA-R1	73	npr
Gut	enteroblast	cyc	73	AstA-R1	73	npr
Gut	enteroblast	Dif	1	FMRFaR	1	npr
Gut	enteroblast	Dp	73	AstA-R1	73	npr
Gut	enteroblast	dpn	5	AstA-R1	5	npr
Gut	enteroblast	esg	73	AstA-R1	73	npr
Gut	enteroblast	fkh	134	AstA-R1	134	npr
Gut	enteroblast	fkh	2	FMRFaR	2	npr
Gut	enteroblast	foxo	115	AstA-R1	115	npr
Gut	enteroblast	FoxP	1	FMRFaR	1	npr
Gut	enteroblast	GATAe	73	AstA-R1	73	npr
Gut	enteroblast	HLH4C	59	AstA-R1	59	npr
Gut	enteroblast	Hr4	71	AstA-R1	71	npr
Gut	enteroblast	Hsf	81	AstA-R1	81	npr
Gut	enteroblast	hth	2	FMRFaR	2	npr
Gut	enteroblast	jigr1	63	AstA-R1	63	npr
Gut	enteroblast	jim	113	AstA-R1	113	npr
Gut	enteroblast	Jra	111	AstA-R1	111	npr
Gut	enteroblast	kay	144	AstA-R1	144	npr
Gut	enteroblast	klu	143	AstA-R1	143	npr
Gut	enteroblast	Mef2	112	AstA-R1	112	npr
Gut	enteroblast	Mitf	73	AstA-R1	73	npr
Gut	enteroblast	mor	4	AstA-R1	4	npr
Gut	enteroblast	Myc	76	AstA-R1	76	npr
Gut	enteroblast	onecut	73	AstA-R1	73	npr
Gut	enteroblast	Pdp1	146	AstA-R1	146	npr
Gut	enteroblast	peng	73	AstA-R1	73	npr
Gut	enteroblast	pnt	131	AstA-R1	131	npr
Gut	enteroblast	Rbf	73	AstA-R1	73	npr
Gut	enteroblast	Rel	106	AstA-R1	106	npr
Gut	enteroblast	Rfx	1	FMRFaR	1	npr
Gut	enteroblast	Rx	62	AstA-R1	62	npr
Gut	enteroblast	sc	72	AstA-R1	72	npr
Gut	enteroblast	slp1	1	FMRFaR	1	npr
Gut	enteroblast	slp2	1	FMRFaR	1	npr
Gut	enteroblast	sna	56	AstA-R1	56	npr
Gut	enteroblast	sr	1	FMRFaR	1	npr
Gut	enteroblast	Tet	73	AstA-R1	73	npr
Gut	enteroblast	Trf2	73	AstA-R1	73	npr
Gut	enteroblast	trx	73	AstA-R1	73	npr
Gut	enteroblast	usp	73	AstA-R1	73	npr
Gut	enteroblast	Xbp1	73	AstA-R1	73	npr
Gut	enteroblast	zfh2	133	AstA-R1	133	npr
Gut	enterocyte of anterior adult midgut epithelium	Abd-B	39	sNPF-R	39	npr
Gut	enterocyte of anterior adult midgut epithelium	Abl	322	AstA-R1	322	npr
Gut	enterocyte of anterior adult midgut epithelium	ara	39	sNPF-R	39	npr
Gut	enterocyte of anterior adult midgut epithelium	Atf3	322	AstA-R1	322	npr
Gut	enterocyte of anterior adult midgut epithelium	Atf3	1	NPFR	1	npr
Gut	enterocyte of anterior adult midgut epithelium	Atf3	39	sNPF-R	39	npr
Gut	enterocyte of anterior adult midgut epithelium	Atf6	3	SIFaR	3	npr
Gut	enterocyte of anterior adult midgut epithelium	bin	4	AstA-R2	4	npr
Gut	enterocyte of anterior adult midgut epithelium	bin	1	AstC-R1	1	npr
Gut	enterocyte of anterior adult midgut epithelium	bin	8	Pdfr	8	npr
Gut	enterocyte of anterior adult midgut epithelium	br	1	CrzR	1	npr
Gut	enterocyte of anterior adult midgut epithelium	br	42	sNPF-R	42	npr
Gut	enterocyte of anterior adult midgut epithelium	BtbVII	322	AstA-R1	322	npr
Gut	enterocyte of anterior adult midgut epithelium	BtbVII	3	SIFaR	3	npr
Gut	enterocyte of anterior adult midgut epithelium	BtbVII	39	sNPF-R	39	npr
Gut	enterocyte of anterior adult midgut epithelium	cad	1	TkR86C	1	npr
Gut	enterocyte of anterior adult midgut epithelium	Cf2	322	AstA-R1	322	npr
Gut	enterocyte of anterior adult midgut epithelium	Cf2	1	NPFR	1	npr
Gut	enterocyte of anterior adult midgut epithelium	Cf2	3	SIFaR	3	npr
Gut	enterocyte of anterior adult midgut epithelium	Cf2	39	sNPF-R	39	npr
Gut	enterocyte of anterior adult midgut epithelium	CG10431	50	AstA-R1	50	npr
Gut	enterocyte of anterior adult midgut epithelium	CHES-1-like	461	AstA-R1	461	npr
Gut	enterocyte of anterior adult midgut epithelium	cnc	643	AstA-R1	643	npr
Gut	enterocyte of anterior adult midgut epithelium	cnc	2	AstC-R1	2	npr
Gut	enterocyte of anterior adult midgut epithelium	cnc	2	NPFR	2	npr
Gut	enterocyte of anterior adult midgut epithelium	cnc	77	sNPF-R	77	npr
Gut	enterocyte of anterior adult midgut epithelium	Cnot4	322	AstA-R1	322	npr
Gut	enterocyte of anterior adult midgut epithelium	Cnot4	39	sNPF-R	39	npr
Gut	enterocyte of anterior adult midgut epithelium	CrebA	1	CrzR	1	npr
Gut	enterocyte of anterior adult midgut epithelium	CrebA	1	NPFR	1	npr
Gut	enterocyte of anterior adult midgut epithelium	CrebA	39	sNPF-R	39	npr
Gut	enterocyte of anterior adult midgut epithelium	CrebB	445	AstA-R1	445	npr
Gut	enterocyte of anterior adult midgut epithelium	CrebB	2	NPFR	2	npr
